Sentence,Sentiment,text_length,pred_label,confidence,pos_score,neg_score,neu_score,sentiment_score
"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",neutral,48,neutral,0.7234477996826172,0.029116371646523476,0.2474358230829239,0.7234477996826172,-0.2183194514364004
The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,neutral,21,neutral,0.9078584313392639,0.08066625893115997,0.011475310660898685,0.9078584313392639,0.06919094827026129
"The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders .",positive,48,positive,0.9435413479804993,0.9435413479804993,0.015295823104679585,0.041162893176078796,0.9282455248758197
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive,48,positive,0.9429172873497009,0.9429172873497009,0.032762106508016586,0.02432064898312092,0.9101551808416843
"The second variant offers complete final finishing of any selected apartment with foreign high quality materials ( Finland , Denmark , Germany , France ) .",neutral,26,neutral,0.8981442451477051,0.09292342513799667,0.008932352066040039,0.8981442451477051,0.08399107307195663
Net profit in the same period in 2006 was (  x20ac ) 172 million .,neutral,15,neutral,0.928615391254425,0.026774471625685692,0.0446101576089859,0.928615391254425,-0.01783568598330021
Breaking 52 week highs timing looks great now $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU,positive,19,positive,0.7039360404014587,0.7039360404014587,0.0196653101593256,0.2763986587524414,0.6842707302421331
The repurchases shall decrease the distributable capital and reserves .,neutral,10,negative,0.9657337665557861,0.0077405464835464954,0.9657337665557861,0.026525672525167465,-0.9579932200722396
$STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,negative,15,neutral,0.6334570646286011,0.0789518803358078,0.2875910997390747,0.6334570646286011,-0.2086392194032669
The organization that is a member of the Russian auto sector union MPRA has become active since Tikkurila acquired Russian paint company Kraski Teks in 2006 .,neutral,27,neutral,0.9016556143760681,0.08543597906827927,0.01290845312178135,0.9016556143760681,0.07252752594649792
The new shares entitle their holders to dividends for fiscal 2006 .,neutral,12,neutral,0.9095152020454407,0.07919352501630783,0.011291299015283585,0.9095152020454407,0.06790222600102425
"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .",positive,16,positive,0.9566880464553833,0.9566880464553833,0.027813415974378586,0.015498516149818897,0.9288746304810047
"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",positive,34,positive,0.9526545405387878,0.9526545405387878,0.024665486067533493,0.02267998270690441,0.9279890544712543
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,30,positive,0.958209216594696,0.958209216594696,0.022348172962665558,0.01944267749786377,0.9358610436320305
The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,neutral,28,neutral,0.8960331082344055,0.09367550909519196,0.010291376151144505,0.8960331082344055,0.08338413294404745
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,positive,44,positive,0.7550905346870422,0.7550905346870422,0.010102271102368832,0.23480723798274994,0.7449882635846734
"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",neutral,36,neutral,0.9423171281814575,0.03522484749555588,0.022458035498857498,0.9423171281814575,0.01276681199669838
"To our members and partners , the use of IT will mostly be apparent in the increased efficiency of the results service , '' observes Perttu Puro from Tradeka .",positive,30,positive,0.8914105296134949,0.8914105296134949,0.00805732049047947,0.100532166659832,0.8833532091230154
Protalix is developing genetically engineered proteins from plant cells .,neutral,10,neutral,0.8972371816635132,0.09336839616298676,0.00939441379159689,0.8972371816635132,0.08397398237138987
Decisions are to be made as quickly as possible .,neutral,10,neutral,0.9298774600028992,0.04590608924627304,0.02421646937727928,0.9298774600028992,0.02168961986899376
$CAT is hangin on my a thread. 1click away from a cliff drop.. Needs follow through (or snap-back on the VIX),negative,21,neutral,0.7170262932777405,0.10788311809301376,0.17509062588214874,0.7170262932777405,-0.06720750778913498
The incident happened at 2:30 p.m. on Avenue 192 at Road 196 .,neutral,13,negative,0.5410234332084656,0.02167460322380066,0.5410234332084656,0.43730202317237854,-0.5193488299846649
Verizon and AT&T accused of hurting rivals,negative,7,negative,0.9020273685455322,0.014954269863665104,0.9020273685455322,0.08301834762096405,-0.8870730986818671
`` The CHF is a great product .,positive,8,positive,0.7879001498222351,0.7879001498222351,0.009974115528166294,0.20212580263614655,0.7779260342940688
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",neutral,25,negative,0.9751741290092468,0.009912041947245598,0.9751741290092468,0.014913753606379032,-0.9652620870620012
The cooperation with airBaltic is expected to lead to the transfer of Finncomm to the ownership of airBaltic in time .,neutral,21,neutral,0.8137063980102539,0.17832544445991516,0.007968214340507984,0.8137063980102539,0.17035723011940718
"Loaded up on $bsx yesterday,looking good now. Still think way more upside than downside.",positive,14,positive,0.6843560338020325,0.6843560338020325,0.13593479990959167,0.17970921099185944,0.5484212338924408
"The Lemminkainen Group , headquartered in Helsinki , Finland , operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .",neutral,34,neutral,0.947976291179657,0.0327964723110199,0.019227245822548866,0.947976291179657,0.013569226488471031
"The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are used in many different applications .",neutral,26,neutral,0.9475483894348145,0.03521737828850746,0.01723422110080719,0.9475483894348145,0.01798315718770027
Pertti Ervi is independent from the Company and its major shareholders .,neutral,12,neutral,0.9260443449020386,0.01793365553021431,0.05602195858955383,0.9260443449020386,-0.03808830305933952
"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",neutral,12,neutral,0.8826094269752502,0.10795043408870697,0.009440073743462563,0.8826094269752502,0.09851036034524441
"`` We cut our frequency to New York last year , which explains the fall , '' he said .",neutral,20,negative,0.9393964409828186,0.03338684141635895,0.9393964409828186,0.027216820046305656,-0.9060095995664597
"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float .",neutral,29,neutral,0.947471559047699,0.03403924033045769,0.018489262089133263,0.947471559047699,0.015549978241324425
"Exel Composites ' long-term growth prospects remain favourable , however .",positive,11,positive,0.9536017775535583,0.9536017775535583,0.017254672944545746,0.029143590480089188,0.9363471046090126
"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",positive,21,positive,0.9243732690811157,0.9243732690811157,0.010084417648613453,0.06554233282804489,0.9142888514325023
Shell share price: Standard Life announce position against BG acquisition,negative,10,neutral,0.8698288798332214,0.04601167514920235,0.08415945619344711,0.8698288798332214,-0.038147781044244766
SAB's Chairman Digs In With Board Divided on InBev Offer,neutral,10,neutral,0.6490250825881958,0.12134671211242676,0.22962822020053864,0.6490250825881958,-0.10828150808811188
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,negative,29,negative,0.9752587080001831,0.009223520755767822,0.9752587080001831,0.015517814084887505,-0.9660351872444153
$TROW Ascending triangle gives a bullish bias to this chart. Breakout above 84 will be positive http://stks.co/g0ls5,positive,17,positive,0.5189105868339539,0.5189105868339539,0.023677926510572433,0.4574114680290222,0.4952326603233814
"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral,22,neutral,0.9441259503364563,0.04405932128429413,0.011814715340733528,0.9441259503364563,0.0322446059435606
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,18,positive,0.9520435333251953,0.9520435333251953,0.023441020399332047,0.024515395984053612,0.9286025129258633
"In addition , the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections .",neutral,23,positive,0.8400048613548279,0.8400048613548279,0.008927485905587673,0.1510676145553589,0.8310773754492402
"HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",positive,31,positive,0.9469501376152039,0.9469501376152039,0.02188069373369217,0.031169230118393898,0.9250694438815117
A CUT ABOVE Bring the outdoors in with these birch-branch coasters .,neutral,12,neutral,0.6525595188140869,0.3342483639717102,0.013192118145525455,0.6525595188140869,0.32105624582618475
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,neutral,21,negative,0.9762880802154541,0.008022080175578594,0.9762880802154541,0.01568981632590294,-0.9682660000398755
The contract value amounts to EUR 2.4 million .,neutral,9,neutral,0.942470133304596,0.039773888885974884,0.017755934968590736,0.942470133304596,0.022017953917384148
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,positive,29,positive,0.9548366069793701,0.9548366069793701,0.023459527641534805,0.021703850477933884,0.9313770793378353
The acquisition of Kaupthing Sverige will bring a significant positive non-recurring addition to the group 's performance .,positive,18,positive,0.9496080875396729,0.9496080875396729,0.015935301780700684,0.034456517547369,0.9336727857589722
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,50,positive,0.9506598114967346,0.9506598114967346,0.02476711943745613,0.024573074653744698,0.9258926920592785
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,neutral,11,neutral,0.9460723996162415,0.025683650746941566,0.028243929147720337,0.9460723996162415,-0.0025602784007787704
